directionIntent,rsi,rvol,atrPercentage,prevADX,bodySize,target_win
1,63.7843,1.4113,0.5795,25.0052,0.6400,0
1,48.7854,2.6726,0.4645,25.2665,0.4700,0
-1,36.6927,0.8690,0.4503,18.8789,0.8000,1
-1,31.2621,12.6414,0.5645,20.8421,0.2900,0
-1,35.7471,5.2721,0.6788,21.7443,0.7800,0
-1,31.9099,1.1009,0.6805,21.1965,1.3800,0
-1,52.0110,0.4395,0.7951,24.3398,1.8700,0
1,69.2634,3.4484,0.6227,15.2990,2.5000,0
1,62.2703,1.6363,0.7684,23.1150,0.6800,0
1,49.7161,4.0397,0.5553,20.1329,0.7900,0
-1,33.4805,2.0457,0.6341,16.3242,1.2200,1
-1,23.5871,3.3593,0.7995,28.7066,0.9900,0
-1,24.2256,2.8108,1.0461,43.0294,0.3800,0
-1,52.2957,0.4351,0.9865,42.4731,1.2000,1
-1,30.8833,3.7669,0.7198,37.5510,1.9100,0
-1,32.9701,1.3438,0.9897,45.7325,0.1700,0
-1,32.5012,0.8230,0.9313,27.5361,1.9600,0
-1,51.5443,0.9649,0.9815,27.1769,0.9800,1
-1,23.8420,3.4729,0.9088,20.8354,0.4400,0
-1,41.4340,1.2396,1.2585,33.0131,0.5300,0
1,61.7344,0.5772,1.1654,25.6046,0.9700,1
1,62.7688,0.9012,0.5421,39.8173,0.2300,0
1,49.3693,1.0049,0.4872,28.8023,0.3400,0
1,50.9927,1.1839,0.3857,30.1127,0.2200,0
-1,34.8628,1.9336,0.4823,21.9651,0.4400,0
-1,24.9074,2.2949,0.4548,24.3683,0.9600,0
-1,40.4161,2.8692,0.5133,31.0239,0.5100,0
-1,44.2701,1.5218,1.0325,29.4043,1.2400,0
-1,57.1026,1.2739,1.1228,26.2247,1.0000,0
1,65.5544,0.8734,0.6503,30.7704,0.6500,0
1,42.1623,1.7294,0.6219,31.7065,1.2100,1
1,67.1636,0.9942,0.6733,20.7456,1.0100,0
1,46.1518,0.6609,0.3952,29.6881,0.2100,0
-1,37.0199,1.1505,0.3435,18.3429,0.2300,0
-1,53.7935,1.3793,0.3581,20.3676,0.3200,0
-1,45.9852,0.7373,0.4312,22.5670,0.1300,0
1,64.1423,0.8892,0.3982,16.6340,0.6300,0
1,55.2107,1.7628,0.4229,19.0478,0.8200,0
-1,34.8806,1.0697,0.4734,17.0837,0.2400,1
-1,22.2682,0.5758,0.3810,38.8031,0.1900,0
-1,51.3203,1.0900,0.3710,32.0323,0.4300,0
-1,52.7783,0.4099,0.3372,24.3025,0.2300,0
1,55.4028,1.0241,0.4044,18.1860,0.2200,1
1,68.2399,3.6591,0.5066,22.2488,0.8300,1
1,69.5867,0.5662,0.5885,30.0620,0.0600,0
1,45.7354,0.9774,0.5656,31.6662,0.4800,1
1,76.6055,3.1979,0.3702,36.2171,0.6000,1
1,74.1578,3.7023,0.4642,41.3022,1.0200,0
1,80.0518,3.4215,0.7215,45.6556,0.0100,0
-1,36.5668,0.4646,0.7133,36.3146,0.2700,0
1,57.4563,1.0593,0.6069,16.1763,0.0400,0
1,44.2080,0.4535,0.5031,19.0885,0.5200,0
-1,40.6209,1.0688,0.4369,12.4061,0.2600,0
1,55.0787,1.1321,0.4514,11.2131,0.0400,0
-1,37.2097,0.7990,0.4217,10.3518,0.3300,0
1,60.8288,2.0776,0.4825,11.2855,0.6600,0
1,45.9802,1.4289,0.4313,16.5041,0.3900,0
-1,39.0964,5.2828,0.4126,12.3192,0.4800,1
-1,32.4944,1.5440,0.2838,29.2211,0.2300,0
1,57.8151,1.0522,0.3083,19.6372,0.0900,0
1,58.9276,1.3344,0.3021,23.9266,0.2400,1
1,65.8855,3.4628,0.4007,18.0659,0.0300,1
1,82.8863,4.3652,0.3774,31.4144,0.6500,0
1,67.3229,1.0682,0.3975,36.6859,0.2200,0
-1,43.3003,1.3763,0.3835,19.4857,0.3500,0
1,60.7605,1.9883,0.4208,16.7741,0.6200,0
1,55.2428,9.9540,0.5172,18.6346,0.7400,0
-1,37.7673,1.3857,0.6640,20.6267,0.8000,1
-1,27.7853,0.9753,0.4217,41.3546,0.0600,0
-1,41.8249,3.0865,0.4105,48.0141,0.2200,0
1,60.9419,0.9729,0.3138,21.6208,0.2500,1
1,73.6753,1.6322,0.2926,28.0879,0.6900,0
1,58.3400,3.0327,0.3108,34.4923,0.4200,0
1,52.0384,0.8060,0.3921,32.8172,0.0400,1
1,61.1149,0.9380,0.2482,20.0045,0.0400,0
1,46.5325,0.6346,0.2530,22.2508,0.2000,1
1,60.6886,1.0399,0.2034,14.0494,0.0001,0
1,41.2364,1.2045,0.2188,13.3093,0.2400,1
1,66.2879,4.0729,0.2977,12.1854,0.3300,0
1,71.8248,5.0276,0.3966,14.0307,0.9500,0
1,73.0611,3.0139,0.5502,21.5311,0.1400,1
1,82.3917,2.2828,0.8330,29.0208,0.9300,0
1,49.7742,0.8517,0.6706,45.8398,0.8300,1
1,70.0945,3.7126,0.3330,24.7607,1.0500,0
1,50.6282,1.3234,0.3467,29.8373,0.9000,0
-1,40.6031,2.0286,0.3779,19.4145,0.3900,0
1,66.4977,0.6478,0.3005,16.6051,0.5900,0
-1,38.8721,1.1893,0.2445,21.8989,0.0900,0
-1,50.7451,0.4125,0.2260,23.6233,0.2500,1
-1,32.1240,0.8584,0.2263,25.2422,0.2700,0
1,58.4820,1.2120,0.1761,17.8907,0.2600,0
1,43.0580,1.3972,0.1913,16.8430,0.2900,1
1,68.4965,2.0060,0.2111,11.9830,0.1200,1
1,71.0346,1.1209,0.2585,33.7298,0.0500,0
1,46.1793,2.1726,0.2991,36.5390,0.2600,0
1,52.6693,0.8177,0.2733,22.3822,0.2500,0
1,63.5515,4.3137,0.2843,18.2947,0.5000,0
1,53.4219,2.4298,0.3576,32.7209,0.5400,0
-1,35.6901,0.5891,0.3037,21.2540,0.1500,0
-1,57.5269,1.3072,0.2172,23.5807,0.2100,0
1,67.2565,1.0500,0.1851,22.2587,0.2100,1
1,75.8500,2.9523,0.1918,31.5208,0.2600,0
1,46.6902,1.3077,0.2184,33.9644,0.2900,0
1,48.8463,0.7303,0.2129,17.1157,0.1600,0
1,66.1222,1.6731,0.2216,18.9049,0.3200,0
-1,40.8908,3.0793,0.3162,21.4037,0.2600,0
1,55.7286,0.5916,0.2674,24.0799,0.0800,0
-1,35.0535,2.1101,0.2302,14.6746,0.4800,0
1,55.6994,0.7894,0.2111,14.2891,0.0600,0
1,68.7038,4.0780,0.2179,16.4020,0.4700,0
1,48.2247,0.4297,0.2265,21.4479,0.3000,0
-1,32.5339,2.0757,0.2595,18.4492,0.6500,0
-1,46.3435,0.2765,0.2909,22.8657,0.0700,0
-1,51.3647,0.2785,0.1882,18.8711,0.1200,0
-1,37.3489,1.3478,0.2190,14.7307,0.5500,0
-1,40.0747,1.0003,0.2826,23.2511,0.2000,1
-1,26.4249,2.3219,0.2948,32.8304,0.0600,0
-1,28.0290,1.0860,0.3679,35.6691,0.5500,1
-1,30.5004,1.2809,0.3677,48.1735,0.4500,1
-1,23.8750,1.2118,0.4286,49.2125,0.4400,0
-1,50.5037,0.6175,0.4147,46.3705,0.4000,0
1,70.3810,4.1403,0.3808,21.2429,1.8900,0
1,49.5200,0.8894,0.6080,24.2024,0.0400,0
-1,37.1960,3.3969,0.3585,17.2464,0.2300,1
-1,23.4512,7.0643,0.4525,26.2776,1.3700,0
1,63.8590,0.8662,0.2795,20.9642,0.2500,0
1,59.1057,0.7074,0.3010,33.7824,0.2900,1
1,67.2924,3.8732,0.2940,28.1489,0.3300,0
1,45.1292,1.4018,0.2487,26.6406,0.0600,0
-1,36.3737,2.3392,0.2269,19.7134,0.0400,0
1,59.8735,1.1762,0.3540,23.7599,0.0700,0
1,47.8146,0.3089,0.2768,21.3311,0.3900,0
1,56.6307,8.9850,0.2778,12.1037,0.1400,0
-1,35.8107,1.2315,0.3317,16.1423,0.4500,0
-1,52.6086,4.5566,0.4173,15.4453,0.7400,0
-1,53.6254,1.6618,0.5382,12.3801,0.8000,0
1,54.3479,1.1866,0.4846,9.9402,0.1000,1
1,75.0181,2.1073,0.3755,22.9457,0.4000,0
-1,37.2028,1.3260,0.2768,22.7039,0.5100,1
-1,31.7129,0.8459,0.2732,22.6072,0.4900,1
-1,22.8194,1.9420,0.3399,34.3062,0.3200,0
-1,35.6677,0.6336,0.3933,37.6832,0.6900,0
-1,40.3853,1.5833,0.4548,38.3197,0.2300,0
1,64.5156,0.5351,0.3683,13.6270,0.1500,0
-1,40.0295,1.5124,0.2501,18.8194,0.3100,1
-1,29.8912,6.0304,0.2714,21.8538,0.4000,1
-1,27.1635,3.2683,0.3233,24.5974,0.1000,0
-1,46.7006,0.8264,0.3968,20.5421,0.3300,0
1,62.5933,0.7861,0.3405,13.2635,0.7000,0
1,43.9795,0.4105,0.3620,17.5096,0.5600,1
1,67.5935,1.0976,0.2250,15.4803,0.0500,1
1,71.6689,3.2176,0.2032,36.9950,0.2800,0
1,46.1004,0.5795,0.2600,39.9419,0.2700,0
-1,30.6178,1.9829,0.2221,29.3948,0.4400,0
-1,43.7824,0.4854,0.2112,27.9577,0.1200,0
1,58.5422,0.5826,0.2147,20.6976,0.0300,1
1,70.3521,0.8786,0.2417,21.1141,0.1700,0
1,61.2902,0.4514,0.2813,33.0959,0.2400,1
1,69.2171,8.0070,0.2410,14.6644,0.8100,0
1,62.3364,2.0391,0.3931,26.4319,0.8800,0
1,50.5554,1.1529,0.4258,45.3405,0.3400,0
1,51.7328,3.3104,0.4817,29.9458,1.1300,1
1,70.5673,3.5575,0.6383,32.6120,1.4600,0
-1,45.0575,0.9075,0.3785,28.8518,0.1500,0
1,55.5253,0.5789,0.3449,23.6456,0.0700,0
-1,39.2205,1.6138,0.3086,17.6604,0.7500,0
-1,32.5757,2.7094,0.3659,19.4666,0.4200,0
-1,38.0364,3.1716,0.4788,23.9709,0.1200,0
-1,46.9758,1.7294,0.6470,21.2690,0.0200,0
1,62.3995,1.6298,0.7757,14.6465,1.2800,0
-1,32.7326,0.7866,0.3594,25.4826,0.1500,0
-1,53.9242,0.7130,0.2565,20.0603,0.1600,0
1,61.6116,1.4920,0.1861,17.4786,0.2700,0
1,70.9966,1.2798,0.1970,19.7361,0.3100,0
1,56.9293,0.8953,0.1955,22.4508,0.1800,0
1,55.1082,1.1369,0.2233,24.9643,0.3000,0
-1,39.2788,1.5564,0.2347,17.2201,0.4100,0
-1,48.4184,0.6295,0.2501,19.8577,0.1500,0
1,57.7022,1.8061,0.2811,15.6276,0.1000,0
1,44.3735,0.9493,0.2358,15.2776,0.0500,0
-1,33.8872,0.8001,0.2171,16.9234,0.2500,0
-1,16.3932,7.9295,0.3358,19.4454,1.1400,0
-1,41.6661,1.2345,0.2993,45.5609,0.3300,0
-1,45.8319,0.7222,0.2250,40.1950,0.0500,1
-1,31.8333,2.7242,0.2539,39.7929,0.5100,0
-1,50.7713,1.0930,0.2972,42.2185,0.0900,0
1,58.8887,3.9057,0.4015,36.8032,0.8400,0
1,41.1655,2.3230,0.6148,19.1157,1.7300,0
-1,40.5905,0.7673,0.6425,22.9042,0.1000,1
-1,27.9236,3.7083,0.2983,16.2177,0.6800,0
-1,36.7581,2.2261,0.3230,30.3312,0.4200,0
-1,56.7177,1.2951,0.3698,32.9454,0.8900,1
-1,30.3103,2.3573,0.3162,14.5547,0.4500,0
-1,33.1451,2.1576,0.3587,18.0558,0.8800,0
-1,54.1445,0.6963,0.4040,21.6068,0.2700,0
1,70.3427,10.8070,0.3823,11.2256,1.7700,0
1,56.2878,1.3761,0.5473,21.2169,1.3100,0
-1,37.6106,0.4475,0.3024,24.1613,0.0200,0
-1,50.2515,0.6910,0.2059,11.8107,0.0700,0
1,58.8823,0.3907,0.1710,19.0949,0.1700,0
1,66.0483,5.4983,0.1822,20.7810,0.0700,0
1,63.2639,3.2045,0.1743,20.7798,0.4200,0
1,43.5920,1.2257,0.2151,25.3250,0.2500,0
-1,40.9935,2.2090,0.1864,13.4332,0.1200,0
1,57.9780,0.9095,0.1899,15.3103,0.0300,1
1,72.1555,8.8758,0.1845,16.3170,0.1800,0
1,76.5076,2.2316,0.2644,29.8892,0.2500,0
1,68.5692,1.5053,0.2892,47.3093,0.3300,0
1,49.6336,1.8359,0.3039,48.1934,0.1800,0
-1,35.2173,0.9791,0.1866,17.2964,0.3300,0
-1,51.9510,1.5181,0.1996,43.1522,0.1300,0
1,56.4849,1.0220,0.1700,16.1355,0.1000,0
1,63.4183,7.5545,0.1698,25.5105,0.3400,0
1,47.4115,0.5038,0.1895,29.8681,0.0500,0
-1,40.9559,1.2092,0.1965,20.8682,0.1700,0
-1,33.3074,3.9150,0.2170,13.9215,0.5600,0
1,63.9405,2.2007,0.1776,15.7668,0.2000,1
1,71.5348,1.3385,0.1623,22.7069,0.0600,0
1,72.5309,2.0625,0.1786,29.1735,0.1700,0
1,77.7951,0.7029,0.2015,33.6854,0.2200,0
1,55.0686,0.7963,0.2030,36.4929,0.0700,0
-1,41.5624,0.5930,0.1756,23.9975,0.2700,0
-1,56.5280,0.8637,0.1783,20.0407,0.0100,0
1,70.5298,2.9495,0.1566,23.2137,0.1700,0
1,65.1682,0.6964,0.1552,29.8205,0.0100,1
1,76.4742,8.4754,0.1792,33.7641,0.8500,1
1,73.8842,1.3456,0.2369,55.0077,0.0800,0
1,81.2177,1.7439,0.3055,60.1867,0.5800,0
1,56.8759,0.2898,0.3042,59.7116,0.1000,0
-1,39.5391,0.5232,0.2858,20.2640,0.1500,1
-1,32.2201,3.2938,0.1955,43.2394,0.1400,0
-1,45.6381,1.3060,0.1627,41.7185,0.0700,0
-1,50.5474,1.1536,0.1589,25.8620,0.1000,0
1,58.4009,1.3446,0.1689,21.1802,0.1600,0
1,70.4308,2.9001,0.2060,22.0356,0.4200,0
1,54.3264,0.3593,0.2464,25.7132,0.2100,1
1,74.6793,1.5453,0.2441,30.4984,0.4900,1
1,79.3678,4.1559,0.3340,38.7894,1.0000,0
1,59.7811,2.2838,0.4770,52.5395,0.2600,0
-1,53.4582,0.3788,0.3547,23.3520,0.3900,0
1,64.9570,1.8569,0.3377,18.6406,0.6200,1
1,80.1304,3.3642,0.4535,26.2629,0.9900,1
1,78.9673,5.4817,0.3219,25.0287,0.4000,0
1,58.4614,1.3766,0.4183,39.5726,0.2600,1
1,77.6322,0.7539,0.3259,42.3140,0.2700,1
1,78.0940,2.2179,0.3197,43.3114,1.5800,0
1,63.3165,0.3925,0.3823,47.7626,0.5000,0
1,66.5387,1.7146,0.4144,28.9796,0.7600,0
1,55.7185,1.9718,0.5083,37.6288,0.6500,0
-1,32.8615,0.9813,0.2557,14.3746,0.3400,0
-1,49.6221,3.4626,0.2832,17.3488,0.6600,0
1,55.6571,0.6951,0.3229,13.2287,0.4300,0
1,51.9413,1.0737,0.3047,11.8691,0.2600,0
-1,40.4037,1.0805,0.3081,12.0806,0.1200,1
-1,26.2159,2.1693,0.2515,31.7767,0.3600,0
-1,45.4293,0.4563,0.2359,39.5569,0.1700,0
1,61.0783,0.6181,0.2575,27.9302,0.5400,0
-1,35.0299,1.8249,0.2844,21.9402,0.6400,1
-1,26.1335,3.0477,0.3057,22.4673,0.3300,0
-1,48.5822,0.7327,0.3281,24.8151,0.0100,0
1,61.3489,1.6303,0.2453,15.5933,0.3400,0
1,64.4987,1.7123,0.2102,14.0801,0.5900,0
1,43.1447,0.5165,0.2487,16.4106,0.2100,0
-1,56.4040,0.7930,0.2225,13.6806,0.4700,0
1,63.6620,1.4162,0.2269,16.7138,0.3000,0
1,75.7278,4.5361,0.2544,20.0976,0.9600,0
1,82.8229,3.7664,0.3043,25.8373,0.8400,0
1,67.5043,0.9593,0.3754,39.2913,0.3200,0
1,47.2123,1.5819,0.3570,35.6530,0.6100,1
1,70.3478,2.2258,0.4210,16.5426,0.8800,0
1,53.2765,1.5209,0.6318,31.5966,1.1600,0
1,47.0860,0.8437,0.4538,30.1117,0.2100,0
-1,38.4559,1.5350,0.4692,19.0130,0.3200,0
-1,53.4949,1.0191,0.4122,17.0602,0.2500,1
-1,24.9783,1.0224,0.3159,27.2264,0.3800,0
-1,40.1839,2.5464,0.3028,36.0790,0.0700,0
1,62.5449,1.3064,0.2381,17.3392,0.0900,0
1,39.6782,0.6456,0.2393,17.0608,0.5400,0
-1,33.5045,2.0409,0.2490,18.5850,0.1200,1
-1,25.1343,2.0104,0.2607,29.6428,0.2200,0
-1,47.6406,0.5785,0.2584,30.6004,0.1900,0
1,64.7620,5.0930,0.2293,18.8153,0.5400,1
1,65.2436,1.5510,0.2460,32.4063,0.4700,0
1,45.4749,1.5247,0.2440,24.2271,0.3400,0
-1,38.4487,1.0265,0.2468,18.2041,0.2800,0
-1,57.2262,1.0753,0.2582,18.8784,0.1700,1
-1,34.4594,2.1960,0.2891,16.0097,0.6000,0
-1,48.2476,2.2961,0.3448,20.2889,1.0400,1
-1,29.7852,4.9834,0.4624,20.1705,1.4400,1
-1,31.5547,0.9896,0.2814,30.2973,0.1000,1
-1,26.8494,1.5713,0.3263,37.5482,0.5800,0
-1,36.9549,0.8708,0.3441,42.6230,0.0600,0
-1,50.5356,1.0443,0.3638,36.2655,0.4000,1
-1,36.6075,1.2689,0.2654,26.9347,0.0200,0
-1,57.4103,1.0469,0.2487,22.3769,0.3900,0
1,61.8556,0.9831,0.2674,19.2128,0.1500,1
1,75.9361,0.9155,0.2355,28.4734,0.3100,0
1,56.6866,0.6980,0.2873,41.2618,0.2600,0
1,49.2384,0.9402,0.2936,34.8976,0.3900,0
-1,38.7357,1.1260,0.2164,19.6020,0.1500,0
-1,51.5819,1.1155,0.2116,20.5824,0.1500,0
-1,47.5023,0.7341,0.2633,23.1888,0.0600,0
1,49.0124,1.5912,0.3203,19.6239,0.5200,0
-1,38.3438,2.3351,0.3271,13.8211,0.2000,0
-1,53.8155,1.2553,0.2964,23.6797,0.3600,1
-1,27.3879,1.8780,0.3988,30.7009,0.6600,0
-1,46.7256,1.5796,0.4081,36.4373,0.3600,0
1,64.0543,1.0639,0.4932,21.9818,0.8400,0
-1,21.5414,1.8836,0.2750,34.7337,0.5400,0
-1,43.0121,2.1977,0.2934,40.3740,0.1200,0
1,61.1096,0.9327,0.3055,31.6336,0.1800,0
1,48.1920,1.4155,0.2768,27.8552,0.2400,0
-1,43.8909,2.3073,0.2953,19.3910,0.0400,1
-1,26.4558,6.2813,0.3260,21.5664,0.7900,0
-1,46.1657,1.1764,0.3151,28.2633,0.1900,1
-1,24.7289,1.3498,0.3233,25.5665,0.7500,0
-1,46.0532,0.3106,0.3795,45.4411,0.4000,1
-1,27.6880,4.4071,0.4135,38.8003,0.4300,0
-1,46.9590,0.6349,0.2887,34.9945,0.1900,0
1,57.2099,0.7545,0.3138,21.4585,0.2300,0
1,44.3740,2.7428,0.4268,13.4085,0.8700,0
-1,34.5549,4.6571,0.3965,14.6741,0.2400,1
-1,29.4325,7.4036,0.3648,20.2528,0.7700,0
-1,48.3743,0.3205,0.4029,23.7950,0.0500,0
1,65.1570,1.4584,0.2049,10.6097,0.1400,0
-1,42.6496,0.7392,0.2361,15.6795,0.1100,1
-1,24.2028,2.5654,0.2488,24.2304,0.2600,0
-1,32.4583,2.5759,0.3897,38.0337,0.2800,0
-1,55.5033,1.1593,0.4115,35.1719,0.4000,1
-1,30.0036,1.4941,0.2925,25.0664,0.1500,0
-1,41.5652,0.5484,0.2929,32.7888,0.2300,0
-1,46.8012,2.1439,0.2773,34.2250,0.2200,0
-1,43.1685,0.5001,0.3482,36.8954,0.2400,0
-1,34.0660,2.4733,0.2594,18.6791,0.5300,1
-1,26.5857,2.4367,0.3482,38.6720,0.3300,0
-1,38.9412,0.9401,0.3731,46.0979,0.2200,0
1,61.2715,3.2465,0.2872,31.2161,0.6800,0
-1,37.6815,1.0384,0.2879,11.4985,0.2200,0
-1,26.4587,2.1086,0.3313,17.9796,0.4300,0
-1,51.4597,1.0535,0.4537,26.2688,0.7700,0
-1,45.9044,0.6771,0.5574,22.7866,0.3300,0
1,65.4002,1.7724,0.3360,13.9285,0.5400,0
-1,33.8884,2.0619,0.2062,16.4656,0.4500,0
-1,48.9053,0.9929,0.2317,23.8676,0.2200,0
-1,53.9287,1.5044,0.1612,12.6589,0.1500,0
1,59.5062,0.8625,0.1456,14.0623,0.0001,0
1,45.9980,1.0466,0.1529,15.9363,0.1600,0
1,60.7535,1.2502,0.1563,12.1589,0.1500,0
1,47.3117,2.2048,0.1788,15.0163,0.3800,0
-1,34.6125,1.5742,0.1932,14.6151,0.1500,0
-1,45.9284,0.4354,0.2580,25.3525,0.4100,0
-1,47.6208,0.3330,0.2398,20.0327,0.2300,1
-1,28.7303,5.3964,0.2733,15.9660,0.7600,0
-1,48.5698,1.9184,0.3947,34.0704,0.0800,0
1,65.6149,0.9604,0.3293,18.1674,0.2100,0
1,46.6823,1.7286,0.2743,11.6353,0.0500,0
-1,29.3626,1.7446,0.2960,15.8908,0.4700,0
-1,46.0059,1.1884,0.3427,27.5400,0.0900,0
1,65.9870,2.4223,0.3035,21.4063,0.5400,1
1,72.3219,6.7176,0.3308,23.7556,0.7000,0
1,78.1160,1.7756,0.3431,29.9831,0.8300,0
1,56.6367,0.8172,0.2840,32.0456,0.3800,0
-1,41.4793,1.2932,0.2286,20.1268,0.1500,0
-1,58.6336,1.3994,0.2431,17.6833,0.3500,1
-1,31.4241,1.0590,0.2484,17.7622,0.2800,0
-1,28.3068,4.5595,0.3067,20.3854,0.8100,0
-1,32.9713,1.8673,0.3731,27.3822,0.2300,0
-1,57.0761,1.0450,0.4550,29.2518,0.8600,0
-1,48.7572,1.1381,0.3696,11.4917,0.0800,1
-1,32.1076,2.6215,0.4238,13.7823,0.1000,0
-1,60.0177,2.3102,0.5086,18.2888,1.3300,0
1,69.9051,3.5469,0.5399,20.0333,0.8400,0
1,48.6235,1.2241,0.4200,26.0273,0.7200,0
-1,36.9898,1.1993,0.4458,18.3548,0.4800,0
-1,47.8844,3.1549,0.3581,20.7103,0.1800,0
1,63.1788,0.7941,0.3379,16.0350,0.2400,0
1,52.7712,3.4221,0.2925,18.4906,0.3000,0
1,58.8330,1.7988,0.3464,23.9801,0.4200,0
-1,40.3651,0.4915,0.3620,22.0033,0.4400,1
-1,33.7433,2.6864,0.4003,18.8741,0.2700,0
-1,47.3143,0.3052,0.3274,31.2819,0.1200,0
-1,58.2453,0.8031,0.3434,17.1040,0.3000,0
1,72.9011,3.8869,0.3747,16.3343,1.3300,0
1,41.3426,2.2677,0.5302,28.8627,1.3700,1
1,62.3577,1.3842,0.6324,23.8233,0.2700,0
1,46.8322,1.2993,0.4184,31.7926,0.5300,0
-1,34.7308,1.6113,0.3474,18.9213,0.3800,0
-1,40.7487,1.6834,0.4016,30.5400,0.0300,0
1,51.5258,0.6294,0.3418,19.7537,0.2900,0
-1,37.1685,2.6248,0.2787,11.8854,0.1300,0
-1,55.4861,0.9681,0.2460,13.6575,0.2800,0
-1,47.8981,0.2937,0.2920,16.0657,0.1300,0
-1,36.1700,2.6464,0.3447,13.5965,0.4700,0
1,62.0485,1.5121,0.2912,16.5754,0.3300,0
1,68.5955,2.9402,0.2575,19.8347,0.5600,0
1,63.7279,0.4451,0.2530,36.9266,0.0001,0
1,48.4350,0.4875,0.2017,22.1428,0.2000,0
1,60.9271,0.3133,0.2083,17.4364,0.0600,0
1,51.0286,0.9610,0.2099,16.5484,0.0100,1
1,77.1479,6.8479,0.2119,17.4870,0.4500,0
1,84.5424,4.2157,0.2823,24.1409,0.3100,0
1,60.6107,0.7838,0.4402,48.9849,0.5300,0
-1,40.1138,1.1968,0.2803,25.6583,0.0900,0
-1,55.8933,2.1732,0.2707,29.6529,0.2300,0
1,62.8487,1.6109,0.3325,23.6548,0.4800,0
-1,37.1860,2.4633,0.3907,20.8972,1.0700,0
-1,44.3753,0.4765,0.5673,29.1642,0.0600,0
1,63.3021,1.4915,0.6143,23.0935,1.0600,0
-1,44.4226,0.6578,0.3609,24.9293,0.0500,1
-1,28.6899,1.5683,0.3891,20.7058,0.0800,0
-1,37.7252,0.6266,0.4196,27.3330,0.1200,0
-1,49.7598,4.1767,0.3748,18.1040,0.4700,0
1,62.4390,2.0224,0.2564,10.4408,0.1700,0
1,46.9872,1.3100,0.2532,9.5410,0.0500,0
-1,38.0038,2.8230,0.3143,10.3209,0.3000,0
-1,47.1664,1.0503,0.3310,20.1599,0.2900,1
-1,26.4404,1.9561,0.3521,20.2378,0.0400,0
-1,37.7956,0.1198,0.2693,17.4052,0.1400,0
-1,52.4191,1.9260,0.2538,17.4230,0.0400,1
-1,32.6313,2.1475,0.2699,24.5848,0.5500,0
-1,53.8727,0.3885,0.2532,24.6638,0.0900,0
1,69.3970,7.3334,0.3198,12.4218,0.9000,0
1,70.7556,2.9589,0.3306,23.2312,0.2200,0
1,53.8080,0.9496,0.3624,30.2454,0.4700,0
1,49.6285,0.6018,0.2842,27.2188,0.3200,0
-1,36.5865,3.0255,0.2454,11.0323,0.4400,0
1,60.6466,2.8236,0.3174,11.4210,0.9100,0
1,51.1424,0.6305,0.3568,14.5830,0.0500,1
1,71.0347,2.9293,0.4623,11.6929,1.2100,0
1,58.9968,2.5371,0.5439,13.4273,1.0300,1
1,72.5680,2.4823,0.5498,12.3200,0.6700,0
-1,42.7301,0.6113,0.3791,22.6853,0.2800,0
1,59.9253,1.1669,0.2960,18.0514,0.2700,0
1,69.1465,2.0703,0.2767,19.0167,0.7600,0
1,76.2472,8.9783,0.6041,23.8171,2.9400,0
1,61.4314,2.2810,0.8901,30.3166,2.1500,0
-1,35.5517,1.0513,1.4392,27.5979,0.5800,0
-1,37.1035,2.4097,1.7703,22.6902,0.7800,1
-1,24.5303,1.4551,0.7337,57.4338,0.8700,0
-1,47.9843,0.5047,0.7439,51.8646,0.5700,1
-1,21.3386,1.9338,0.4168,30.7072,0.4300,0
-1,23.2328,1.7927,0.5175,38.6368,0.4200,1
-1,25.1096,2.2977,0.5385,50.6449,0.5000,0
-1,52.6795,2.0096,0.7385,58.1334,1.1400,0
1,58.3246,0.5038,0.4426,18.7873,0.1700,0
1,43.4050,0.7687,0.4267,15.8887,0.1800,0
1,51.4485,1.2175,0.3837,14.3267,0.0900,1
1,66.1654,1.5083,0.3406,12.7369,0.4400,0
1,55.1461,0.5883,0.3382,25.7724,0.1200,0
-1,36.5680,0.9162,0.3012,19.9732,0.1600,0
-1,47.8590,0.7280,0.3614,25.0438,0.4500,0
1,62.6328,1.4202,0.2626,12.1611,0.3000,0
1,59.6744,2.9306,0.3043,27.9044,0.2600,1
1,72.8923,0.9476,0.2945,34.8333,0.1500,1
1,79.4866,0.9136,0.3084,58.2134,0.1300,0
1,43.9524,3.3631,0.3119,46.9258,1.0800,0
-1,25.6009,3.7047,0.4734,42.4916,1.0300,1
-1,19.8345,1.0496,0.6406,52.7495,1.0300,0
-1,54.5297,3.4514,0.6502,47.5516,1.1100,0
1,59.4558,1.3379,0.7204,33.7385,0.9000,0
1,47.7533,1.3230,0.8479,28.7470,0.8600,1
1,70.2304,2.1802,0.9961,32.8799,0.2800,0
1,56.8967,1.0525,0.8585,30.8601,1.2200,1
1,64.9358,3.0801,1.0856,33.4748,0.2300,0
-1,25.8589,8.9599,0.2357,26.2244,0.7700,1
-1,22.6558,2.9655,0.2368,43.5401,0.2400,1
-1,18.6390,1.7701,0.2958,60.3938,0.3400,0
-1,27.4445,10.3849,0.4271,60.4159,0.2600,0
1,74.1494,5.6762,0.2009,23.9766,0.2200,0
1,45.2245,1.2917,0.2274,35.1732,0.4600,0
1,59.6088,2.6843,0.2627,22.9567,0.2000,0
1,54.3019,1.1870,0.2140,21.7983,0.0600,1
1,75.2290,2.4346,0.2409,12.2211,0.9000,0
